YEAR,MONTH,OP_UNIQUE_CARRIER,ORIGIN,DEST,ARR_DELAY,DEP_DELAY,CANCELLED
2019,8,UA,DFW,SEA,13,1,0
2019,8,DL,DEN,MCO,6,17,0
2019,8,DL,ORD,LAX,0,0,0
2019,8,WN,DFW,SFO,17,4,0
2019,8,AA,DEN,ATL,12,0,0
2019,8,WN,LAX,DFW,0,0,0
2019,8,AA,DEN,ORD,1,14,0
2019,8,WN,ORD,DFW,7,14,0
2019,8,AA,LAX,JFK,7,20,0
2019,8,WN,SEA,JFK,10,14,0
2019,8,DL,DFW,SFO,10,9,0
2019,8,AA,LAX,MCO,15,14,0
2019,8,DL,SEA,LAX,14,16,0
2019,8,AA,DEN,SEA,9,0,0
2019,8,DL,LAX,DEN,14,9,0
2019,8,UA,SFO,ATL,6,14,0
2019,8,UA,ATL,JFK,11,1,0
2019,8,UA,DFW,ATL,2,17,0
2019,8,AA,SFO,ORD,0,0,0
2019,8,AA,LAX,JFK,3,8,0
2019,8,DL,JFK,LAX,0,1,0
2019,8,DL,DFW,ATL,0,1,0
2019,8,WN,DEN,ATL,2,0,0
2019,8,DL,LAX,DFW,12,21,0
2019,8,DL,ORD,JFK,20,0,0
2019,8,UA,ATL,JFK,5,3,0
2019,8,DL,LAX,SEA,12,15,0
2019,8,WN,LAX,JFK,12,7,0
2019,8,WN,DFW,LAX,0,7,0
2019,8,WN,MCO,SFO,19,4,0
2019,8,WN,ORD,SEA,0,2,0
2019,8,AA,JFK,ORD,0,16,0
2019,8,DL,SEA,MCO,5,3,0
2019,8,WN,SFO,DEN,7,14,0
2019,8,UA,ATL,SEA,20,13,0
2019,8,WN,DFW,SEA,4,7,0
2019,8,DL,LAX,DEN,0,0,0
2019,8,WN,DFW,ATL,6,8,0
2019,8,UA,DEN,SEA,0,7,0
2019,8,UA,JFK,SEA,0,0,0
2019,8,WN,ORD,DEN,1,15,0
2019,8,AA,JFK,DFW,10,14,0
2019,8,UA,MCO,DFW,13,8,0
2019,8,AA,JFK,DFW,2,0,0
2019,8,AA,SEA,JFK,0,5,0
2019,8,DL,JFK,SEA,0,8,0
2019,8,UA,LAX,JFK,4,15,0
2019,8,AA,SFO,SEA,15,14,0
2019,8,UA,JFK,MCO,6,5,0
2019,8,DL,MCO,ATL,2,13,0
2019,8,DL,SFO,DFW,12,5,0
2019,8,UA,LAX,MCO,5,7,0
2019,8,WN,DFW,LAX,14,9,0
2019,8,WN,ORD,LAX,16,6,0
2019,8,AA,SEA,LAX,10,10,0
2019,8,UA,LAX,DEN,11,10,0
2019,8,DL,SEA,LAX,6,0,0
2019,8,UA,ORD,LAX,3,9,0
2019,8,UA,LAX,ATL,11,3,0
2019,8,UA,DFW,LAX,4,14,0
2019,8,DL,ATL,DFW,16,17,0
2019,8,AA,SFO,ORD,4,12,0
2019,8,AA,DFW,ORD,4,9,0
2019,8,AA,DEN,JFK,6,5,0
2019,8,UA,SEA,SFO,0,10,0
2019,8,WN,ORD,ATL,8,6,0
2019,8,DL,ATL,SFO,5,1,0
2019,8,DL,LAX,MCO,7,2,0
2019,8,AA,JFK,ORD,6,11,0
2019,8,UA,ORD,DEN,8,5,0
2019,8,UA,JFK,MCO,16,14,0
2019,8,WN,ORD,SEA,19,7,0
2019,8,UA,SEA,ATL,1,2,0
2019,8,WN,LAX,DFW,6,12,0
2019,8,UA,MCO,ATL,0,6,0
2019,8,DL,SFO,SEA,4,3,0
2019,8,DL,JFK,ORD,2,0,0
2019,8,UA,DEN,DFW,21,16,0
2019,8,WN,LAX,ATL,4,16,0
2019,8,AA,ORD,DFW,11,8,0
2019,8,DL,SEA,ATL,10,0,0
2019,8,AA,JFK,SFO,9,6,0
2019,8,UA,SFO,MCO,18,0,0
2019,8,UA,SEA,LAX,0,15,0
2019,8,WN,MCO,SFO,0,13,0
2019,8,AA,JFK,LAX,0,18,0
2019,8,DL,SFO,JFK,12,9,0
2019,8,AA,MCO,ORD,4,17,0
2019,8,AA,SFO,MCO,15,0,0
2019,8,DL,ORD,ATL,4,20,0
2019,8,DL,DFW,SEA,22,33,0
2019,8,WN,DEN,LAX,0,5,0
2019,8,DL,MCO,LAX,6,0,0
2019,8,WN,DEN,DFW,0,0,0
2019,8,WN,SFO,ATL,2,0,0
2019,8,DL,DFW,SEA,0,12,0
2019,8,AA,LAX,SEA,1,5,0
2019,8,WN,SEA,MCO,10,8,0
2019,8,UA,SEA,DEN,3,5,0
2019,8,UA,SFO,LAX,13,0,0
2019,8,DL,JFK,DFW,7,11,0
2019,8,AA,JFK,LAX,0,0,0
2019,8,WN,DFW,ORD,14,16,0
2019,8,DL,DEN,SEA,19,10,0
2019,8,AA,MCO,LAX,14,17,0
2019,8,DL,JFK,ATL,8,2,0
2019,8,AA,DFW,MCO,0,10,0
2019,8,DL,LAX,MCO,0,7,0
2019,8,WN,SFO,DFW,14,0,0
2019,8,DL,DEN,ORD,9,0,0
2019,8,AA,DEN,ORD,0,0,0
2019,8,UA,DEN,ATL,13,10,0
2019,8,WN,ORD,ATL,16,10,0
2019,8,WN,DFW,ORD,4,17,0
2019,8,DL,MCO,ATL,4,3,0
2019,8,WN,DFW,ATL,20,0,0
2019,8,AA,ORD,DFW,3,21,0
2019,8,UA,SEA,DFW,0,0,0
2019,8,DL,DEN,LAX,3,5,0
2019,8,WN,LAX,DEN,0,0,0
2019,8,UA,LAX,ATL,11,8,0
2019,8,UA,DFW,MCO,11,1,0
2019,8,UA,MCO,DEN,10,0,0
2019,8,DL,ATL,SEA,0,8,0
2019,8,WN,MCO,DEN,5,1,0
2019,8,WN,SFO,DEN,21,4,0
2019,8,UA,LAX,SEA,2,14,0
2019,8,AA,MCO,JFK,13,6,0
2019,8,WN,SFO,ATL,14,14,0
2019,8,AA,SEA,ORD,6,15,0
2019,8,UA,DEN,MCO,0,11,0
2019,8,DL,JFK,SFO,1,1,0
2019,8,UA,DEN,LAX,14,5,0
2019,8,AA,DEN,SFO,14,7,0
2019,8,WN,ORD,DEN,0,1,0
2019,8,AA,MCO,SEA,0,12,0
2019,8,UA,ORD,DFW,15,14,0
2019,8,AA,DEN,JFK,6,9,0
2019,8,UA,ORD,MCO,10,5,0
2019,8,WN,DEN,JFK,10,0,0
2019,8,AA,SEA,DEN,12,0,0
2019,8,DL,JFK,SEA,2,0,0
2019,8,AA,DEN,JFK,0,15,0
2019,8,AA,ORD,JFK,0,9,0
2019,8,UA,SFO,LAX,16,3,0
2019,8,UA,ORD,SEA,11,20,0
2019,8,UA,ORD,MCO,14,21,0
2019,8,UA,LAX,ATL,7,5,0
2019,8,UA,LAX,JFK,12,21,0
2019,8,AA,ORD,JFK,13,4,0
2019,8,AA,SEA,DFW,8,0,0
2019,8,WN,DEN,ATL,0,5,0
2019,8,WN,JFK,ORD,0,6,0
2019,8,WN,SEA,DFW,18,2,0
2019,8,WN,ORD,JFK,5,5,0
2019,8,DL,MCO,SEA,16,4,0
2019,8,AA,SFO,LAX,7,6,0
2019,8,WN,ATL,ORD,13,5,0
2019,8,WN,DEN,SEA,2,6,0
2019,8,AA,SEA,ATL,19,9,0
2019,8,WN,DFW,ORD,19,4,0
2019,8,UA,SFO,DFW,0,15,0
2019,8,DL,SFO,JFK,3,8,0
2019,8,UA,LAX,ATL,0,0,0
2019,8,UA,ATL,DFW,2,13,0
2019,8,UA,DEN,DFW,4,17,0
2019,8,UA,ORD,SEA,0,16,0
2019,8,AA,SFO,DEN,18,0,0
2019,8,WN,DEN,SFO,0,1,0
2019,8,WN,DEN,MCO,11,11,0
2019,8,WN,DEN,SEA,15,0,0
2019,8,UA,SFO,SEA,0,12,0
2019,8,UA,DEN,ATL,14,0,0
2019,8,UA,LAX,SFO,1,18,0
2019,8,DL,DFW,ATL,15,13,0
2019,8,AA,ATL,SFO,10,3,0
2019,8,DL,SEA,ORD,12,12,0
2019,8,AA,MCO,ATL,0,7,0
2019,8,WN,DEN,SEA,0,0,0
2019,8,DL,MCO,JFK,3,1,0
2019,8,AA,ORD,DFW,12,3,0
2019,8,AA,SEA,MCO,10,12,0
2019,8,WN,LAX,DEN,0,15,0
2019,8,WN,SEA,MCO,1,11,0
2019,8,WN,SEA,DEN,10,10,0
2019,8,UA,DFW,LAX,4,0,0
2019,8,DL,DEN,SEA,2,14,0
2019,8,DL,ORD,DFW,0,1,0
2019,8,AA,MCO,LAX,0,0,0
2019,8,WN,MCO,ORD,2,12,0
2019,8,DL,DEN,MCO,12,19,0
2019,8,WN,LAX,ORD,13,0,0
2019,8,AA,SFO,DEN,9,11,0
2019,8,DL,ATL,LAX,16,11,0
2019,8,DL,DEN,SEA,21,11,0
2019,8,UA,SEA,DFW,0,8,0
2019,8,DL,DFW,ATL,0,0,0
2019,8,UA,LAX,SFO,8,0,0
2019,8,UA,JFK,DEN,4,17,0
2019,8,AA,SEA,JFK,6,0,0
2019,8,AA,MCO,ORD,2,18,0
2019,8,AA,LAX,SFO,19,7,0
2019,8,UA,LAX,SFO,0,20,0
2019,8,WN,JFK,SFO,0,0,0
2019,8,WN,JFK,ORD,6,2,0
2019,8,UA,LAX,DFW,12,19,0
2019,8,DL,SEA,DFW,0,11,0
2019,8,AA,LAX,DEN,21,8,0
2019,8,DL,ORD,MCO,18,6,0
2019,8,DL,SFO,DEN,0,18,0
2019,8,UA,LAX,SFO,23,0,0
2019,8,UA,DFW,ORD,0,2,0
2019,8,DL,DFW,MCO,3,0,0
2019,8,DL,DEN,LAX,8,9,0
2019,8,WN,DFW,ORD,0,0,0
2019,8,UA,JFK,LAX,0,0,0
2019,8,AA,MCO,LAX,0,10,0
2019,8,WN,ORD,LAX,16,0,0
2019,8,AA,JFK,MCO,6,11,0
2019,8,AA,MCO,ORD,5,9,0
2019,8,AA,DEN,ORD,4,0,0
2019,8,UA,ORD,DFW,11,0,0
2019,8,DL,DFW,DEN,1,20,0
2019,8,WN,LAX,JFK,8,6,0
2019,8,DL,DEN,DFW,4,0,0
2019,8,WN,ATL,DEN,0,0,0
2019,8,UA,SEA,ORD,0,7,0
2019,8,UA,ORD,ATL,23,0,0
2019,8,UA,LAX,JFK,2,0,0
2019,8,AA,SFO,SEA,4,18,0
2019,8,WN,ORD,LAX,2,3,0
2019,8,DL,SEA,LAX,8,0,0
2019,8,DL,ORD,DEN,0,14,0
2019,8,UA,ATL,DEN,0,18,0
2019,8,AA,ORD,DEN,14,6,0
2019,8,WN,MCO,JFK,7,8,0
2019,8,AA,ORD,SEA,7,0,0
2019,8,AA,MCO,ATL,10,4,0
2019,8,AA,SEA,DEN,7,0,0
2019,8,UA,LAX,MCO,10,5,0
2019,8,UA,MCO,DFW,3,16,0
2019,8,AA,MCO,SEA,4,8,0
2019,8,AA,DEN,MCO,0,0,0
2019,8,WN,SFO,ATL,14,0,0
2019,8,DL,ATL,DEN,27,25,0
2019,8,DL,ATL,MCO,0,0,0
2019,8,UA,DEN,SEA,4,9,0
2019,8,DL,SEA,JFK,3,0,0
2019,8,WN,DFW,MCO,24,11,0
2019,8,UA,SFO,SEA,14,15,0
2019,8,WN,DFW,ORD,11,7,0
2019,8,WN,DEN,SFO,0,10,0
2019,8,DL,LAX,DEN,3,14,0
2019,8,AA,DEN,SFO,11,6,0
2019,8,UA,ATL,LAX,0,8,0
2019,8,DL,ORD,DFW,3,0,0
2019,8,AA,ORD,SEA,0,11,0
2019,8,UA,ORD,ATL,21,9,0
2019,8,AA,LAX,ATL,10,7,0
2019,8,UA,DEN,DFW,11,0,0
2019,8,WN,ORD,DEN,0,2,0
2019,8,WN,ATL,MCO,3,10,0
2019,8,AA,ATL,LAX,15,4,0
2019,8,UA,DFW,LAX,10,5,0
2019,8,DL,ORD,MCO,0,2,0
2019,8,AA,LAX,SFO,2,5,0
2019,8,DL,SFO,DEN,8,8,0
2019,8,DL,JFK,ORD,18,11,0
2019,8,UA,SEA,ATL,7,0,0
2019,8,UA,LAX,DEN,0,8,0
2019,8,UA,DEN,ORD,7,6,0
2019,8,WN,SEA,ATL,2,15,0
2019,8,UA,MCO,ATL,5,12,0
2019,8,DL,MCO,JFK,0,9,0
2019,8,UA,LAX,JFK,0,0,0
2019,8,DL,JFK,ORD,7,11,0
2019,8,UA,LAX,DFW,3,4,0
2019,8,AA,SFO,LAX,1,9,0
2019,8,AA,SFO,JFK,16,1,0
2019,8,UA,ATL,MCO,17,5,0
2019,8,DL,DFW,DEN,0,1,0
2019,8,DL,ORD,SFO,18,0,0
2019,8,WN,DEN,SEA,7,2,0
2019,8,WN,LAX,JFK,11,14,0
2019,8,WN,MCO,LAX,14,0,0
2019,8,WN,DFW,ATL,7,9,0
2019,8,AA,ATL,DFW,0,5,0
2019,8,UA,MCO,ORD,0,7,0
2019,8,UA,SEA,JFK,4,0,0
2019,8,WN,DFW,ORD,4,0,0
2019,8,WN,JFK,DFW,13,5,0
2019,8,DL,DFW,ORD,6,0,0
2019,8,AA,SEA,ATL,21,0,0
2019,8,DL,ATL,JFK,6,18,0
2019,8,UA,LAX,DFW,2,7,0
2019,8,UA,LAX,DEN,8,3,0
2019,8,WN,DFW,ORD,11,13,0
2019,8,AA,ORD,JFK,0,0,0
2019,8,WN,MCO,SFO,5,17,0
2019,9,UA,DFW,SEA,16,9,0
2019,9,UA,MCO,DEN,11,0,0
2019,9,AA,MCO,SFO,1,2,0
2019,9,AA,MCO,DEN,5,2,0
2019,9,UA,DEN,SFO,0,6,0
2019,9,AA,DEN,LAX,22,0,0
2019,9,DL,ATL,SEA,9,6,0
2019,9,UA,DEN,ATL,0,0,0
2019,9,DL,SEA,DEN,12,0,0
2019,9,DL,MCO,DFW,14,8,0
2019,9,WN,ORD,ATL,8,0,0
2019,9,WN,SEA,LAX,14,6,0
2019,9,UA,ORD,JFK,6,14,0
2019,9,WN,SEA,DFW,0,0,0
2019,9,WN,ORD,DFW,0,3,0
2019,9,DL,DFW,JFK,5,3,0
2019,9,WN,DEN,MCO,0,1,0
2019,9,AA,JFK,ATL,4,12,0
2019,9,UA,SEA,MCO,1,16,0
2019,9,AA,MCO,SEA,16,3,0
2019,9,DL,SEA,MCO,8,10,0
2019,9,WN,DFW,SFO,2,0,0
2019,9,AA,SFO,DFW,16,11,0
2019,9,WN,LAX,MCO,0,0,0
2019,9,UA,SEA,DEN,12,10,0
2019,9,UA,DFW,SFO,6,15,0
2019,9,AA,SFO,DEN,10,14,0
2019,9,DL,ORD,ATL,7,12,0
2019,9,DL,ORD,DEN,9,3,0
2019,9,UA,MCO,JFK,4,7,0
2019,9,WN,DEN,ATL,0,12,0
2019,9,DL,ORD,JFK,0,16,0
2019,9,AA,ATL,DEN,18,0,0
2019,9,AA,MCO,LAX,19,0,0
2019,9,AA,SFO,JFK,12,8,0
2019,9,AA,SFO,DEN,14,23,0
2019,9,UA,JFK,SFO,6,6,0
2019,9,AA,SEA,MCO,0,11,0
2019,9,WN,SEA,MCO,16,9,0
2019,9,DL,DEN,LAX,9,7,0
2019,9,AA,MCO,DEN,13,16,0
2019,9,UA,MCO,JFK,8,1,0
2019,9,AA,DFW,MCO,2,2,0
2019,9,AA,LAX,MCO,11,7,0
2019,9,AA,DEN,MCO,3,0,0
2019,9,WN,ATL,DEN,20,2,0
2019,9,WN,SFO,SEA,1,13,0
2019,9,WN,ATL,LAX,8,4,0
2019,9,AA,MCO,LAX,3,0,0
2019,9,AA,JFK,SFO,21,0,0
2019,9,WN,MCO,SEA,2,6,0
2019,9,UA,LAX,DEN,0,12,0
2019,9,DL,DFW,LAX,9,4,0
2019,9,WN,JFK,LAX,17,10,0
2019,9,UA,ORD,LAX,1,0,0
2019,9,AA,JFK,SFO,0,2,0
2019,9,WN,DEN,SFO,12,9,0
2019,9,UA,SFO,LAX,10,11,0
2019,9,DL,SEA,DEN,10,12,0
2019,9,DL,ATL,SEA,0,1,0
2019,9,DL,ATL,DFW,14,8,0
2019,9,UA,JFK,SFO,9,17,0
2019,9,WN,SEA,LAX,19,8,0
2019,9,UA,SEA,SFO,1,12,0
2019,9,DL,JFK,ATL,10,4,0
2019,9,DL,MCO,LAX,7,4,0
2019,9,UA,JFK,ATL,8,2,0
2019,9,WN,ATL,DEN,0,7,0
2019,9,UA,SFO,JFK,21,5,0
2019,9,WN,SEA,ORD,9,9,0
2019,9,DL,DFW,DEN,5,5,0
2019,9,DL,ORD,SEA,7,2,0
2019,9,WN,JFK,ATL,6,1,0
2019,9,AA,MCO,DFW,29,10,0
2019,9,WN,MCO,ATL,9,7,0
2019,9,WN,DFW,SEA,8,13,0
2019,9,AA,SEA,LAX,3,12,0
2019,9,WN,SFO,JFK,4,0,0
2019,9,AA,SFO,ORD,0,7,0
2019,9,AA,JFK,SEA,10,0,0
2019,9,AA,JFK,SEA,0,7,0
2019,9,AA,LAX,ATL,13,15,0
2019,9,WN,JFK,SEA,9,19,0
2019,9,UA,SFO,ORD,0,4,0
2019,9,AA,ORD,LAX,4,15,0
2019,9,WN,MCO,ORD,3,10,0
2019,9,UA,DEN,ATL,2,14,0
2019,9,WN,JFK,DEN,0,7,0
2019,9,AA,ATL,LAX,0,0,0
2019,9,DL,ORD,LAX,4,16,0
2019,9,WN,ORD,MCO,0,9,0
2019,9,DL,SFO,ORD,18,13,0
2019,9,UA,ORD,SFO,10,5,0
2019,9,AA,DEN,ORD,9,7,0
2019,9,UA,ATL,DEN,4,12,0
2019,9,UA,DFW,SFO,7,22,0
2019,9,UA,ATL,JFK,0,17,0
2019,9,WN,ATL,ORD,5,2,0
2019,9,UA,DEN,JFK,0,3,0
2019,9,WN,SEA,ORD,15,0,0
2019,9,AA,DEN,MCO,1,9,0
2019,9,AA,ORD,JFK,0,3,0
2019,9,WN,SEA,DFW,1,6,0
2019,9,AA,SEA,LAX,17,12,0
2019,9,AA,SFO,MCO,7,1,0
2019,9,AA,DFW,SFO,17,7,0
2019,9,AA,MCO,DEN,0,14,0
2019,9,UA,DFW,ATL,15,5,0
2019,9,AA,ATL,ORD,10,18,0
2019,9,AA,SFO,LAX,1,6,0
2019,9,AA,DEN,ATL,9,22,0
2019,9,WN,JFK,MCO,12,0,0
2019,9,DL,SEA,MCO,13,0,0
2019,9,UA,SEA,ATL,23,10,0
2019,9,AA,SEA,MCO,15,0,0
2019,9,UA,DFW,ORD,9,4,0
2019,9,DL,ORD,MCO,6,0,0
2019,9,WN,ORD,ATL,8,4,0
2019,9,AA,ATL,DFW,0,3,0
2019,9,UA,ORD,JFK,19,8,0
2019,9,DL,JFK,MCO,15,15,0
2019,9,DL,DEN,DFW,9,7,0
2019,9,DL,ATL,DEN,16,7,0
2019,9,AA,MCO,DEN,21,7,0
2019,9,AA,ORD,DFW,15,12,0
2019,9,AA,SFO,JFK,12,20,0
2019,9,WN,DEN,ATL,20,6,0
2019,9,WN,SFO,LAX,2,5,0
2019,9,AA,DEN,ATL,0,14,0
2019,9,UA,DEN,MCO,3,5,0
2019,9,AA,ATL,DFW,16,0,0
2019,9,DL,LAX,ATL,5,4,0
2019,9,UA,ATL,DEN,13,0,0
2019,9,AA,ATL,LAX,0,12,0
2019,9,WN,DEN,JFK,0,3,0
2019,9,WN,LAX,SEA,10,13,0
2019,9,WN,DFW,SFO,8,0,0
2019,9,AA,JFK,DEN,0,17,0
2019,9,UA,JFK,LAX,6,6,0
2019,9,UA,MCO,ORD,12,9,0
2019,9,AA,LAX,SEA,14,0,0
2019,9,UA,SEA,DFW,12,2,0
2019,9,WN,DEN,SFO,11,11,0
2019,9,UA,SFO,MCO,0,2,0
2019,9,WN,SEA,JFK,3,0,0
2019,9,AA,DFW,SEA,0,15,0
2019,9,DL,SEA,MCO,5,4,0
2019,9,DL,LAX,ATL,9,0,0
2019,9,DL,JFK,MCO,5,0,0
2019,9,AA,ORD,DEN,0,18,0
2019,9,UA,DEN,JFK,11,9,0
2019,9,DL,DFW,ATL,20,13,0
2019,9,UA,SEA,DFW,12,0,0
2019,9,UA,ORD,DEN,20,13,0
2019,9,WN,JFK,SFO,15,6,0
2019,9,DL,SFO,JFK,2,0,0
2019,9,WN,MCO,ATL,8,5,0
2019,9,UA,ORD,ATL,1,4,0
2019,9,UA,DFW,DEN,17,4,0
2019,9,UA,JFK,SEA,8,6,0
2019,9,AA,SEA,JFK,0,13,0
2019,9,AA,ATL,JFK,0,16,0
2019,9,AA,SFO,JFK,22,6,0
2019,9,DL,ATL,SFO,8,19,0
2019,9,WN,JFK,LAX,4,24,0
2019,9,DL,DEN,ATL,8,12,0
2019,9,WN,JFK,DEN,1,12,0
2019,9,DL,JFK,MCO,10,3,0
2019,9,WN,JFK,LAX,22,12,0
2019,9,DL,SEA,ATL,17,19,0
2019,9,AA,ATL,MCO,12,0,0
2019,9,DL,SFO,DFW,5,0,0
2019,9,WN,ORD,MCO,6,12,0
2019,9,DL,MCO,DEN,10,2,0
2019,9,AA,DEN,JFK,0,5,0
2019,9,AA,SEA,SFO,14,19,0
2019,9,WN,SEA,DFW,4,15,0
2019,9,WN,DEN,JFK,2,1,0
2019,9,AA,DEN,SEA,0,6,0
2019,9,AA,DEN,JFK,7,13,0
2019,9,WN,ATL,SEA,14,0,0
2019,9,WN,ORD,DEN,6,5,0
2019,9,WN,DEN,DFW,5,6,0
2019,9,UA,ORD,SFO,14,0,0
2019,9,UA,ATL,MCO,12,6,0
2019,9,DL,ATL,DEN,12,0,0
2019,9,AA,SEA,ORD,0,2,0
2019,9,UA,SEA,ATL,4,21,0
2019,9,WN,ATL,DFW,8,5,0
2019,9,AA,JFK,MCO,24,5,0
2019,9,DL,ORD,DFW,2,8,0
2019,9,WN,DEN,DFW,19,1,0
2019,9,WN,ORD,JFK,18,15,0
2019,9,WN,SFO,JFK,7,5,0
2019,9,AA,SEA,MCO,14,8,0
2019,9,AA,LAX,DFW,5,4,0
2019,9,UA,ATL,SFO,6,10,0
2019,9,AA,ORD,ATL,10,1,0
2019,9,UA,ORD,LAX,0,11,0
2019,9,DL,SFO,ATL,2,0,0
2019,9,DL,DEN,MCO,0,8,0
2019,9,DL,SFO,DFW,5,14,0
2019,9,DL,LAX,ATL,0,10,0
2019,9,DL,ORD,SFO,8,13,0
2019,9,AA,SFO,SEA,0,13,0
2019,9,UA,SFO,JFK,0,0,0
2019,9,UA,MCO,LAX,0,0,0
2019,9,WN,LAX,ORD,4,0,0
2019,9,UA,DFW,LAX,12,10,0
2019,9,WN,JFK,SFO,15,0,0
2019,9,AA,DEN,LAX,2,9,0
2019,9,WN,SFO,SEA,22,9,0
2019,9,DL,JFK,ORD,2,1,0
2019,9,WN,DFW,MCO,11,10,0
2019,9,WN,SFO,ORD,18,0,0
2019,9,WN,JFK,DFW,10,17,0
2019,9,AA,SFO,ATL,5,15,0
2019,9,UA,LAX,SFO,0,9,0
2019,9,DL,ATL,JFK,0,8,0
2019,9,DL,DEN,LAX,11,7,0
2019,9,UA,DFW,SEA,7,7,0
2019,9,UA,DFW,ATL,5,17,0
2019,9,AA,DEN,ORD,16,5,0
2019,9,UA,LAX,DFW,8,0,0
2019,9,WN,SEA,DFW,13,13,0
2019,9,UA,ATL,MCO,6,0,0
2019,9,WN,JFK,DFW,16,0,0
2019,9,WN,ATL,SEA,2,3,0
2019,9,DL,LAX,SEA,0,2,0
2019,9,WN,JFK,DFW,0,0,0
2019,9,WN,SFO,MCO,0,0,0
2019,9,DL,ORD,MCO,4,2,0
2019,9,UA,MCO,DEN,6,5,0
2019,9,UA,ATL,SFO,1,5,0
2019,9,UA,DFW,ORD,11,10,0
2019,9,UA,LAX,SEA,12,4,0
2019,9,UA,ORD,DEN,3,8,0
2019,9,DL,DFW,ORD,0,11,0
2019,9,AA,SEA,DFW,0,5,0
2019,9,UA,MCO,DEN,13,0,0
2019,9,WN,DEN,JFK,13,9,0
2019,9,WN,ORD,DEN,9,14,0
2019,9,AA,JFK,ORD,7,23,0
2019,9,UA,SEA,DEN,21,6,0
2019,9,DL,DEN,ORD,10,4,0
2019,9,UA,ORD,SEA,0,14,0
2019,9,DL,DFW,MCO,34,6,0
2019,9,AA,ORD,DEN,11,0,0
2019,9,UA,MCO,ATL,8,16,0
2019,9,DL,JFK,ORD,3,10,0
2019,9,AA,DEN,JFK,10,7,0
2019,9,UA,DFW,JFK,0,0,0
2019,9,WN,ORD,SFO,6,0,0
2019,9,DL,DFW,SFO,21,2,0
2019,9,UA,DFW,DEN,11,4,0
2019,9,UA,SEA,JFK,13,0,0
2019,9,WN,MCO,SFO,15,5,0
2019,9,DL,ATL,MCO,0,14,0
2019,9,AA,DEN,MCO,0,18,0
2019,9,WN,SFO,MCO,0,5,0
2019,9,DL,MCO,ATL,3,10,0
2019,9,WN,ATL,SFO,3,0,0
2019,9,WN,JFK,ATL,3,3,0
2019,9,DL,SFO,JFK,10,0,0
2019,9,UA,ORD,SFO,2,4,0
2019,9,WN,ATL,SFO,0,10,0
2019,9,WN,SEA,DEN,6,10,0
2019,9,WN,ORD,DEN,1,24,0
2019,9,WN,MCO,LAX,4,8,0
2019,9,UA,DFW,LAX,0,17,0
2019,9,DL,SEA,ATL,1,0,0
2019,9,UA,LAX,JFK,24,0,0
2019,9,WN,SEA,SFO,0,16,0
2019,9,AA,DFW,ATL,0,0,0
2019,9,DL,JFK,SEA,0,6,0
2019,9,UA,JFK,LAX,9,16,0
2019,9,AA,ATL,ORD,1,1,0
2019,9,UA,LAX,SEA,3,24,0
2019,9,DL,ATL,SFO,9,16,0
2019,9,UA,DEN,DFW,10,7,0
2019,9,UA,JFK,SFO,2,1,0
2019,9,AA,SEA,LAX,4,1,0
2019,9,UA,LAX,SFO,0,14,0
2019,9,AA,DFW,SEA,9,14,0
2019,9,DL,LAX,DFW,0,12,0
2019,9,WN,DEN,MCO,3,4,0
2019,9,AA,DFW,JFK,20,0,0
2019,9,WN,MCO,ORD,5,11,0
2019,9,UA,DEN,DFW,11,7,0
2019,9,AA,DFW,JFK,13,0,0
2019,9,WN,DFW,DEN,2,6,0
2019,9,DL,MCO,SEA,12,10,0
2019,9,AA,SFO,DFW,9,7,0
2019,9,WN,JFK,DEN,2,10,0
2019,9,WN,SFO,MCO,23,15,0
2019,9,UA,MCO,SFO,0,0,0
2019,9,AA,DEN,ATL,13,7,0
2019,9,AA,SFO,MCO,2,4,0
2019,9,AA,SEA,DEN,16,22,0
2019,9,DL,LAX,SEA,10,0,0
2019,9,WN,ORD,SEA,3,7,0
2019,9,UA,ORD,ATL,7,0,0
2019,9,DL,SFO,SEA,15,8,0
2019,9,WN,SEA,JFK,4,13,0
2019,9,UA,ATL,LAX,3,0,0
2019,9,WN,JFK,DFW,3,28,0
2019,9,WN,SFO,ORD,3,0,0
2019,9,UA,SFO,DEN,8,7,0
2019,9,AA,JFK,SEA,17,11,0
2019,9,AA,ORD,JFK,3,1,0
2019,9,AA,MCO,LAX,21,0,0
2019,9,AA,LAX,ORD,10,2,0
2019,9,WN,ATL,LAX,17,7,0
2019,9,WN,ORD,SEA,10,31,0
2019,9,WN,ORD,MCO,11,10,0
2019,9,AA,ORD,ATL,8,17,0
2019,9,AA,ATL,JFK,15,12,0
2019,9,WN,DFW,ATL,9,9,0
2019,9,WN,MCO,LAX,4,0,0
2019,9,AA,LAX,JFK,6,4,0
2019,9,DL,DFW,MCO,9,0,0
2019,9,AA,ATL,LAX,0,9,0
2019,9,AA,JFK,LAX,18,12,0
2019,9,WN,SFO,DEN,0,6,0
2019,9,AA,ORD,MCO,7,7,0
2019,9,DL,DFW,DEN,7,9,0
2019,9,DL,DEN,LAX,9,0,0
2019,9,UA,ATL,SFO,1,0,0
2019,9,DL,MCO,ORD,26,1,0
2019,9,WN,DEN,MCO,5,4,0
2019,9,UA,SFO,ORD,15,5,0
2019,9,DL,SFO,MCO,13,7,0
2019,9,DL,SEA,DFW,0,11,0
2019,9,AA,LAX,MCO,7,0,0
